選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
隠善　智也,巨人,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2011.0,780,外野手,5,27,1984/06/05,174cm,77kg,O型,左左,広島,False
野原　将志,阪神,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,2011.0,700,内野手,5,23,1988/04/04,184cm,87kg,A型,右右,長崎,False
堂上　隼人,ソフトバンク,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,2011.0,600,捕手,3,29,1982/03/12,181cm,88kg,B型,右右,神奈川,False
早川　大輔,横浜,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2011.0,1200,外野手,10,36,1975/06/03,177cm,80kg,A型,右両,千葉,False
桑原　義行,横浜,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2011.0,720,外野手,7,29,1982/06/15,180cm,86kg,A型,右右,東京都,True
西田　哲朗,楽天,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2011.0,600,内野手,2,20,1991/09/04,180cm,78kg,O型,右右,大阪,False
小斉　祐輔,ソフトバンク,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,2011.0,1000,内野手,6,28,1983/04/30,178cm,86kg,O型,右左,大阪,False
中嶋　聡,日本ハム,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,3200,捕手,25,42,1969/03/27,182cm,82kg,AB型,右右,秋田,False
中西　健太,ソフトバンク,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,950,外野手,7,25,1986/04/10,178cm,85kg,A型,右右,滋賀,False
米野　智人,西武,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,1600,捕手,12,29,1982/01/21,183cm,85kg,B型,右右,北海道,False
荒木　郁也,阪神,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,600,内野手,1,23,1988/04/25,180cm,75kg,B型,右左,東京都,True
市川　友也,,,,,,,,,,,,,,,,,,,,,850,捕手,2,26,1985/05/09,176cm,78kg,O型,右右,神奈川,False
仲澤　広基,,,,,,,,,,,,,,,,,,,,,650,内野手,3,24,1987/01/22,182cm,80kg,A型,右右,山梨,False
鬼屋敷　正人,,,,,,,,,,,,,,,,,,,,,580,捕手,2,20,1991/06/19,180cm,86kg,O型,右右,三重,False
伊集院　峰弘,,,,,,,,,,,,,,,,,,,,,480,内野手,5,23,1988/06/04,177cm,80kg,A型,右右,鹿児島,False
土井　健大,,,,,,,,,,,,,,,,,,,,,440,内野手,5,22,1989/01/24,176cm,82kg,A型,右右,兵庫,False
河野　元貴,,,,,,,,,,,,,,,,,,,,,300,捕手,2,20,1991/06/14,179cm,75kg,B型,右左,福岡,False
福元　淳史,,,,,,,,,,,,,,,,,,,,,270,内野手,3,28,1983/08/24,176cm,75kg,O型,右左,千葉,False
籾山　幸徳,,,,,,,,,,,,,,,,,,,,,270,内野手,4,26,1985/04/10,179cm,80kg,A型,右右,大阪,False
谷内田　敦士,,,,,,,,,,,,,,,,,,,,,260,捕手,4,21,1990/01/29,178cm,85kg,AB型,右右,北海道,False
財前　貴男,,,,,,,,,,,,,,,,,,,,,240,内野手,1,25,1986/12/02,176cm,70kg,O型,右左,不明,True
山本　和作,,,,,,,,,,,,,,,,,,,,,240,内野手,3,25,1986/09/21,182cm,87kg,AB型,右右,兵庫,False
川口　寛人,,,,,,,,,,,,,,,,,,,,,240,内野手,1,26,1985/08/07,168cm,71kg,A型,右右,山梨,False
荻野　貴幸,,,,,,,,,,,,,,,,,,,,,240,内野手,1,23,1988/04/15,176cm,65kg,O型,右左,愛知,False
丸毛　謙一,,,,,,,,,,,,,,,,,,,,,240,外野手,1,23,1988/08/02,183cm,78kg,A型,右右,大阪,False
和田　凌太,,,,,,,,,,,,,,,,,,,,,240,内野手,1,19,1992/07/20,180cm,71kg,O型,右両,広島,False
桜井　広大,,,,,,,,,,,,,,,,,,,,,3250,外野手,10,28,1983/07/01,181cm,95kg,O型,右右,滋賀,False
葛城　育郎,,,,,,,,,,,,,,,,,,,,,2400,外野手,12,34,1977/09/28,180cm,87kg,AB型,左左,大分,False
甲斐　雄平,,,,,,,,,,,,,,,,,,,,,840,外野手,2,23,1988/03/15,185cm,83kg,B型,右右,福岡,False
中谷　将大,,,,,,,,,,,,,,,,,,,,,600,捕手,1,18,1993/01/05,184cm,85kg,A型,右右,福岡,False
橋本　良平,,,,,,,,,,,,,,,,,,,,,580,捕手,5,23,1988/09/28,183cm,93kg,B型,右右,大阪,False
原口　文仁,,,,,,,,,,,,,,,,,,,,,480,捕手,2,19,1992/03/03,181cm,80kg,AB型,右右,埼玉,False
黒田　祐輔,,,,,,,,,,,,,,,,,,,,,440,外野手,4,25,1986/05/01,192cm,81kg,B型,右右,静岡,False
ベキオナチ,,,,,,,,,,,,,,,,,,,,,400,内野手,1,25,1986/08/07,188cm,80kg,不明,右両,ベネズエラ,True
田中　慎太朗,,,,,,,,,,,,,,,,,,,,,300,内野手,4,26,1985/05/15,182cm,82kg,AB型,右右,広島,False
穴田　真規,,,,,,,,,,,,,,,,,,,,,300,内野手,1,18,1993/02/01,180cm,78kg,O型,右右,大阪,False
阪口　哲也,,,,,,,,,,,,,,,,,,,,,300,内野手,1,19,1992/08/31,180cm,77kg,O型,右左,大阪,False
藤井　宏政,,,,,,,,,,,,,,,,,,,,,240,内野手,3,21,1990/05/18,183cm,80kg,B型,右右,兵庫,False
岩崎　恭平,,,,,,,,,,,,,,,,,,,,,880,内野手,3,25,1986/04/04,178cm,73kg,AB型,右左,神奈川,False
森越　祐人,,,,,,,,,,,,,,,,,,,,,800,内野手,1,23,1988/08/11,178cm,70kg,A型,右右,愛知,False
中川　裕貴,,,,,,,,,,,,,,,,,,,,,720,外野手,8,26,1985/04/26,176cm,76kg,A型,右右,滋賀,False
吉川　大幾,,,,,,,,,,,,,,,,,,,,,720,内野手,1,19,1992/08/21,175cm,70kg,A型,右右,大阪,False
中村　一生,,,,,,,,,,,,,,,,,,,,,720,外野手,7,29,1982/04/02,186cm,85kg,AB型,右右,東京都,True
吉田　利一,,,,,,,,,,,,,,,,,,,,,540,捕手,2,24,1987/04/27,178cm,72kg,A型,右左,奈良,False
赤坂　和幸,,,,,,,,,,,,,,,,,,,,,400,内野手,4,22,1989/09/04,185cm,83kg,B型,右右,神奈川,False
赤田　龍一郎,,,,,,,,,,,,,,,,,,,,,400,捕手,2,23,1988/01/07,178cm,80kg,B型,右左,愛知,False
井藤　真吾,,,,,,,,,,,,,,,,,,,,,400,外野手,3,21,1990/05/27,185cm,79kg,B型,右左,岐阜,False
小林　高也,,,,,,,,,,,,,,,,,,,,,400,外野手,3,27,1984/02/26,180cm,85kg,A型,右右,東京都,True
加藤　聡,,,,,,,,,,,,,,,,,,,,,400,外野手,3,25,1986/09/05,185cm,85kg,O型,右右,大阪,False
橋本　将,,,,,,,,,,,,,,,,,,,,,7500,捕手,17,35,1976/05/01,179cm,88kg,A型,右左,愛媛,False
喜田　剛,,,,,,,,,,,,,,,,,,,,,1600,内野手,10,32,1979/10/25,182cm,83kg,B型,右左,福岡,False
梶谷　隆幸,,,,,,,,,,,,,,,,,,,,,660,内野手,5,23,1988/08/28,180cm,75kg,A型,右左,島根,False
大原　淳也,,,,,,,,,,,,,,,,,,,,,600,内野手,1,27,1984/06/26,174cm,77kg,O型,右右,佐賀,False
高森　勇気,,,,,,,,,,,,,,,,,,,,,550,内野手,5,23,1988/05/18,181cm,84kg,O型,右左,富山,False
鶴岡　賢二郎,,,,,,,,,,,,,,,,,,,,,500,捕手,1,24,1987/07/07,177cm,77kg,AB型,右右,埼玉,False
松下　一郎,,,,,,,,,,,,,,,,,,,,,300,捕手,1,23,1988/07/19,172cm,78kg,O型,右右,兵庫,False
末永　真史,,,,,,,,,,,,,,,,,,,,,1200,外野手,12,30,1981/06/08,175cm,78kg,O型,左左,佐賀,False
上村　和裕,,,,,,,,,,,,,,,,,,,,,700,捕手,11,28,1983/02/20,178cm,85kg,O型,右右,北海道,False
堂林　翔太,,,,,,,,,,,,,,,,,,,,,700,内野手,2,20,1991/08/17,183cm,81kg,A型,右右,愛知,False
鈴木　将光,,,,,,,,,,,,,,,,,,,,,600,外野手,6,24,1987/04/08,182cm,82kg,A型,右右,富山,False
庄司　隼人,,,,,,,,,,,,,,,,,,,,,500,内野手,2,20,1991/06/21,175cm,70kg,A型,右左,静岡,False
磯村　嘉孝,,,,,,,,,,,,,,,,,,,,,480,捕手,1,19,1992/11/01,178cm,82kg,A型,右右,愛知,False
申　成鉉,,,,,,,,,,,,,,,,,,,,,450,内野手,3,21,1990/10/19,183cm,85kg,A型,右右,韓国,True
中谷　翼,,,,,,,,,,,,,,,,,,,,,400,内野手,6,27,1984/09/30,180cm,80kg,A型,右左,大阪,False
中村　亘佑,,,,,,,,,,,,,,,,,,,,,300,捕手,2,20,1991/04/02,181cm,83kg,O型,右右,神奈川,False
雄平,,,,,,,,,,,,,,,,,,,,,1350,外野手,9,27,1984/06/25,175cm,82kg,A型,左左,神奈川,False
吉本　亮,,,,,,,,,,,,,,,,,,,,,1050,内野手,13,31,1980/05/08,180cm,86kg,O型,右右,熊本,False
新田　玄気,,,,,,,,,,,,,,,,,,,,,930,捕手,3,29,1982/08/22,172cm,80kg,A型,右右,香川,False
衣川　篤史,,,,,,,,,,,,,,,,,,,,,820,捕手,5,30,1981/03/20,179cm,93kg,O型,右右,兵庫,False
中尾　敏浩,,,,,,,,,,,,,,,,,,,,,800,外野手,4,29,1982/11/12,178cm,76kg,B型,右左,福岡,False
山田　哲人,,,,,,,,,,,,,,,,,,,,,720,内野手,1,19,1992/07/16,180cm,74kg,O型,右右,大阪,False
川崎　成晃,,,,,,,,,,,,,,,,,,,,,720,外野手,1,25,1986/03/30,180cm,86kg,B型,右右,鹿児島,False
水野　祐希,,,,,,,,,,,,,,,,,,,,,530,捕手,6,24,1987/06/09,180cm,77kg,A型,右右,愛知,False
又野　知弥,,,,,,,,,,,,,,,,,,,,,500,内野手,1,19,1992/10/09,187cm,83kg,O型,右右,北海道,False
西田　明央,,,,,,,,,,,,,,,,,,,,,500,捕手,1,19,1992/04/28,178cm,85kg,AB型,右右,京都,False
麻生　知史,,,,,,,,,,,,,,,,,,,,,320,内野手,2,24,1987/06/28,177cm,82kg,B型,右右,神奈川,False
佐藤　貴規,,,,,,,,,,,,,,,,,,,,,300,外野手,1,18,1993/01/29,180cm,80kg,B型,右左,宮城,False
曲尾　マイケ,,,,,,,,,,,,,,,,,,,,,300,外野手,2,20,1991/11/18,187cm,81kg,O型,右右,神奈川,False
北野　洸貴,,,,,,,,,,,,,,,,,,,,,300,外野手,1,23,1988/04/27,173cm,70kg,O型,右左,神奈川,False
仲澤　忠厚,,,,,,,,,,,,,,,,,,,,,1250,内野手,11,29,1982/09/01,180cm,79kg,AB型,右右,福井,False
中原　恵司,,,,,,,,,,,,,,,,,,,,,1080,外野手,2,24,1987/07/10,183cm,81kg,AB型,右右,愛知,False
山下　斐紹,,,,,,,,,,,,,,,,,,,,,800,捕手,1,19,1992/11/16,180cm,78kg,A型,右左,北海道,False
立岡　宗一郎,,,,,,,,,,,,,,,,,,,,,710,内野手,3,21,1990/05/18,180cm,79kg,A型,右右,熊本,False
李　杜軒,,,,,,,,,,,,,,,,,,,,,520,内野手,5,23,1988/04/21,175cm,81kg,A型,右右,台湾,True
豊福　晃司,,,,,,,,,,,,,,,,,,,,,500,内野手,2,20,1991/05/17,179cm,76kg,B型,右左,佐賀,False
大西　宏明,,,,,,,,,,,,,,,,,,,,,480,外野手,9,31,1980/04/28,178cm,78kg,O型,右右,兵庫,False
大城　祐二,,,,,,,,,,,,,,,,,,,,,480,内野手,5,26,1985/10/07,172cm,73kg,B型,右両,沖縄,False
安田　圭佑,,,,,,,,,,,,,,,,,,,,,400,外野手,1,24,1987/10/06,176cm,75kg,A型,左左,宮崎,False
猪本　健太郎,,,,,,,,,,,,,,,,,,,,,300,捕手,3,21,1990/12/23,182cm,81kg,O型,右右,熊本,False
バイエス,,,,,,,,,,,,,,,,,,,,,280,外野手,1,26,1985/07/12,188cm,87kg,不明,右右,プエルトリコ,True
ショート,,,,,,,,,,,,,,,,,,,,,280,外野手,1,24,1987/04/01,188cm,104kg,不明,右右,アメリカ,True
牧原　大成,,,,,,,,,,,,,,,,,,,,,270,内野手,1,19,1992/10/15,173cm,68kg,A型,右左,福岡,False
拓也,,,,,,,,,,,,,,,,,,,,,270,捕手,1,19,1992/11/05,168cm,74kg,O型,右右,大分,False
中原　大樹,,,,,,,,,,,,,,,,,,,,,270,内野手,1,19,1992/06/06,184cm,98kg,A型,右右,鹿児島,False
小池　翔大,,,,,,,,,,,,,,,,,,,,,1000,捕手,1,23,1988/06/24,183cm,86kg,O型,右右,東京都,True
江村　直也,,,,,,,,,,,,,,,,,,,,,600,捕手,1,19,1992/05/06,176cm,83kg,B型,右右,広島,False
翔太,,,,,,,,,,,,,,,,,,,,,570,内野手,2,20,1991/09/17,180cm,78kg,A型,右右,沖縄,False
定岡　卓摩,,,,,,,,,,,,,,,,,,,,,500,内野手,7,25,1986/10/17,180cm,85kg,O型,右右,福岡,False
青松　敬鎔,,,,,,,,,,,,,,,,,,,,,500,捕手,7,25,1986/12/07,185cm,83kg,O型,右右,京都,False
宮本　裕司,,,,,,,,,,,,,,,,,,,,,440,捕手,4,28,1983/01/07,182cm,85kg,A型,右左,和歌山,False
蔡　森夫,,,,,,,,,,,,,,,,,,,,,240,内野手,1,24,1987/08/27,190cm,100kg,不明,右右,台湾,True
生山　裕人,,,,,,,,,,,,,,,,,,,,,240,内野手,3,26,1985/05/10,183cm,78kg,O型,右両,大阪,False
吉田　真史,,,,,,,,,,,,,,,,,,,,,240,内野手,3,21,1990/04/08,180cm,77kg,B型,右両,群馬,False
角　晃多,,,,,,,,,,,,,,,,,,,,,240,内野手,3,20,1991/01/13,168cm,74kg,A型,右左,神奈川,False
Ｇ．Ｇ．佐藤,,,,,,,,,,,,,,,,,,,,,6300,外野手,8,33,1978/08/09,184cm,98kg,AB型,右右,千葉,False
美沢　将,,,,,,,,,,,,,,,,,,,,,1200,内野手,2,23,1988/03/03,181cm,75kg,O型,右右,鹿児島,False
野田　浩輔,,,,,,,,,,,,,,,,,,,,,1000,捕手,11,34,1977/12/04,180cm,90kg,A型,右右,熊本,False
梅田　尚通,,,,,,,,,,,,,,,,,,,,,600,内野手,4,22,1989/06/28,185cm,85kg,B型,右左,福井,False
中田　祥多,,,,,,,,,,,,,,,,,,,,,600,捕手,4,21,1990/02/22,182cm,84kg,A型,右右,兵庫,False
荒川　雄太,,,,,,,,,,,,,,,,,,,,,600,捕手,6,24,1987/10/14,182cm,87kg,O型,右右,東京都,True
石川　貢,,,,,,,,,,,,,,,,,,,,,600,外野手,2,20,1991/06/16,180cm,80kg,B型,右左,愛知,False
楠城　祐介,,,,,,,,,,,,,,,,,,,,,1100,外野手,3,27,1984/01/27,177cm,84kg,B型,右右,福岡,False
河田　寿司,,,,,,,,,,,,,,,,,,,,,710,捕手,6,32,1979/12/05,180cm,90kg,O型,右左,熊本,False
小関　翔太,,,,,,,,,,,,,,,,,,,,,600,捕手,2,20,1991/09/06,181cm,81kg,B型,右右,福岡,False
勧野　甲輝,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1992/07/12,182cm,86kg,O型,右右,大阪,False
榎本　葵,,,,,,,,,,,,,,,,,,,,,600,外野手,1,19,1992/07/24,179cm,78kg,O型,左左,神奈川,False
山本　大明,,,,,,,,,,,,,,,,,,,,,560,捕手,5,23,1988/06/10,183cm,75kg,A型,右右,大阪,False
松井　宏次,,,,,,,,,,,,,,,,,,,,,250,内野手,2,27,1984/12/02,174cm,70kg,A型,右右,静岡,False
川口　隼人,,,,,,,,,,,,,,,,,,,,,240,内野手,1,26,1985/08/07,168cm,70kg,A型,右左,神奈川,False
尾崎　匡哉,,,,,,,,,,,,,,,,,,,,,720,捕手,9,27,1984/06/02,182cm,78kg,B型,右右,兵庫,False
松坂　健太,,,,,,,,,,,,,,,,,,,,,600,外野手,8,26,1985/08/16,187cm,86kg,O型,右右,大阪,False
西川　遥輝,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1992/04/16,179cm,73kg,A型,右左,和歌山,False
大平　成一,,,,,,,,,,,,,,,,,,,,,500,外野手,4,22,1989/04/08,185cm,88kg,A型,右左,長崎,False
谷口　雄也,,,,,,,,,,,,,,,,,,,,,480,外野手,1,19,1992/06/01,182cm,80kg,B型,右左,三重,False
荒張　裕司,,,,,,,,,,,,,,,,,,,,,480,捕手,2,22,1989/04/24,177cm,80kg,O型,右右,大阪,False
浅沼　寿紀,,,,,,,,,,,,,,,,,,,,,450,外野手,4,22,1989/07/21,181cm,76kg,B型,左左,北海道,False
宮崎　祐樹,,,,,,,,,,,,,,,,,,,,,1200,外野手,1,25,1986/11/29,177cm,83kg,A型,右右,佐賀,False
高島　毅,,,,,,,,,,,,,,,,,,,,,800,内野手,3,25,1986/05/29,176cm,78kg,O型,右右,大阪,False
丹羽　将弥,,,,,,,,,,,,,,,,,,,,,630,外野手,4,22,1989/04/18,178cm,84kg,A型,右右,愛知,False
三ツ俣　大樹,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1992/05/11,177cm,80kg,O型,右右,東京都,True
柴田　亮輔,,,,,,,,,,,,,,,,,,,,,550,内野手,6,24,1987/07/18,183cm,80kg,A型,右左,愛知,False
ベロス,,,,,,,,,,,,,,,,,,,,,550,内野手,1,23,1988/06/03,185cm,80kg,不明,右両,ドミニカ共和国,True
