選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
石垣　雅海,中日,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.61,2017.0,540,内野手,1,19,1998/09/21,180cm,85kg,B型,右右,山形,False
大累　進,日本ハム,0.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2017.0,840,内野手,5,27,1990/08/31,175cm,73kg,O型,右右,北海道,False
土生　翔平,広島,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.79,-0.68,2017.0,600,外野手,6,28,1989/08/16,180cm,87kg,O型,右左,広島,False
渡邉　大樹,ヤクルト,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2017.0,510,内野手,2,20,1997/06/07,182cm,87kg,O型,右右,千葉,False
三ツ俣　大樹,中日,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.85,-5.54,2017.0,750,内野手,7,25,1992/05/11,177cm,80kg,O型,右右,東京都,True
伏見　寅威,オリックス,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2017.0,1200,捕手,5,27,1990/05/12,182cm,86kg,AB型,右右,北海道,False
釜元　豪,ソフトバンク,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2017.0,600,外野手,6,24,1993/09/03,180cm,76kg,B型,右左,長崎,False
加藤　匠馬,中日,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,2017.0,550,捕手,3,25,1992/04/29,175cm,74kg,B型,右右,三重,False
郡　拓也,日本ハム,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.7,2017.0,480,捕手,1,19,1998/04/25,178cm,76kg,B型,右右,東京都,True
フェルナンド,楽天,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,860,外野手,3,25,1992/04/13,175cm,79kg,O型,右右,ブラジル,True
星野　雄大,ヤクルト,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,720,捕手,5,29,1988/10/19,177cm,80kg,B型,右右,岡山,False
長坂　拳弥,阪神,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,720,捕手,1,23,1994/04/28,173cm,78kg,B型,右右,群馬,False
ギャレット,,,,,,,,,,,,,,,,,,,,,16000,外野手,2,36,1981/06/21,196cm,107kg,不明,左左,アメリカ,True
片岡　治大,,,,,,,,,,,,,,,,,,,,,6000,内野手,13,34,1983/02/17,176cm,80kg,O型,右右,千葉,False
松本　哲也,,,,,,,,,,,,,,,,,,,,,2400,外野手,11,33,1984/07/03,168cm,70kg,O型,左左,山梨,False
堂上　剛裕,,,,,,,,,,,,,,,,,,,,,2000,外野手,14,32,1985/05/27,184cm,93kg,O型,右左,愛知,False
吉川　大幾,,,,,,,,,,,,,,,,,,,,,1700,内野手,7,25,1992/08/21,176cm,80kg,A型,右両,大阪,False
藤村　大介,,,,,,,,,,,,,,,,,,,,,1000,内野手,10,28,1989/07/25,174cm,74kg,AB型,右左,熊本,False
北　篤,,,,,,,,,,,,,,,,,,,,,870,外野手,11,29,1988/11/26,183cm,86kg,A型,右左,石川,False
和田　恋,,,,,,,,,,,,,,,,,,,,,780,内野手,4,22,1995/09/26,180cm,84kg,O型,右右,高知,False
松崎　啄也,,,,,,,,,,,,,,,,,,,,,720,捕手,2,25,1992/01/20,174cm,90kg,O型,右右,栃木,False
河野　元貴,,,,,,,,,,,,,,,,,,,,,670,捕手,8,26,1991/06/14,180cm,83kg,B型,右左,福岡,False
鬼屋敷　正人,,,,,,,,,,,,,,,,,,,,,620,捕手,8,26,1991/06/19,178cm,84kg,O型,右右,三重,False
坂口　真規,,,,,,,,,,,,,,,,,,,,,575,内野手,5,27,1990/09/29,187cm,95kg,A型,右右,和歌山,False
柿澤　貴裕,,,,,,,,,,,,,,,,,,,,,550,内野手,5,23,1994/07/30,179cm,80kg,A型,右左,鹿児島,False
髙橋　洸,,,,,,,,,,,,,,,,,,,,,510,外野手,6,24,1993/04/30,185cm,77kg,A型,右右,新潟,False
青山　誠,,,,,,,,,,,,,,,,,,,,,320,外野手,4,26,1991/11/01,185cm,85kg,O型,右右,兵庫,False
田中　貴也,,,,,,,,,,,,,,,,,,,,,300,捕手,3,25,1992/08/27,178cm,80kg,O型,右左,京都,False
川相　拓也,,,,,,,,,,,,,,,,,,,,,290,内野手,3,27,1990/11/25,174cm,74kg,O型,右右,神奈川,False
増田　大輝,,,,,,,,,,,,,,,,,,,,,290,内野手,2,24,1993/07/29,172cm,65kg,A型,右右,徳島,False
松原　聖弥,,,,,,,,,,,,,,,,,,,,,240,外野手,1,22,1995/01/26,173cm,70kg,O型,右左,大阪,False
田島　洸成,,,,,,,,,,,,,,,,,,,,,240,内野手,2,21,1996/07/13,175cm,80kg,A型,右左,埼玉,False
加藤　脩平,,,,,,,,,,,,,,,,,,,,,240,外野手,1,18,1999/03/28,178cm,84kg,O型,右左,静岡,False
松澤　裕介,,,,,,,,,,,,,,,,,,,,,240,外野手,1,25,1992/07/01,181cm,85kg,A型,左左,愛知,False
高山　竜太朗,,,,,,,,,,,,,,,,,,,,,240,捕手,1,22,1995/02/21,186cm,80kg,A型,右右,鹿児島,False
マルティネス,,,,,,,,,,,,,,,,,,,,,230,内野手,1,24,1993/03/29,188cm,77kg,不明,右両,ドミニカ共和国,True
今成　亮太,,,,,,,,,,,,,,,,,,,,,3800,内野手,12,30,1987/10/06,178cm,80kg,O型,右左,埼玉,False
小宮山　慎二,,,,,,,,,,,,,,,,,,,,,1050,捕手,14,32,1985/11/26,178cm,83kg,A型,右右,神奈川,False
横田　慎太郎,,,,,,,,,,,,,,,,,,,,,870,外野手,4,22,1995/06/09,187cm,89kg,O型,左左,鹿児島,False
緒方　凌介,,,,,,,,,,,,,,,,,,,,,800,外野手,5,27,1990/08/25,176cm,70kg,O型,右左,大阪,False
小豆畑　眞也,,,,,,,,,,,,,,,,,,,,,650,捕手,5,29,1988/07/22,181cm,78kg,A型,右右,岐阜,False
西田　直斗,,,,,,,,,,,,,,,,,,,,,500,内野手,6,24,1993/04/26,186cm,82kg,O型,右左,大阪,False
桂　依央利,,,,,,,,,,,,,,,,,,,,,1500,捕手,4,26,1991/07/09,185cm,83kg,B型,右右,大阪,False
ウルヘエス,,,,,,,,,,,,,,,,,,,,,1000,外野手,1,24,1993/01/09,182cm,90kg,不明,右右,キューバ,True
赤坂　和幸,,,,,,,,,,,,,,,,,,,,,1000,外野手,10,28,1989/09/04,185cm,83kg,B型,右右,神奈川,False
古本　武尊,,,,,,,,,,,,,,,,,,,,,460,外野手,5,27,1990/12/04,176cm,87kg,B型,右左,福岡,False
赤田　龍一郎,,,,,,,,,,,,,,,,,,,,,440,捕手,8,29,1988/01/07,178cm,80kg,B型,右左,愛知,False
岩﨑　達郎,,,,,,,,,,,,,,,,,,,,,400,内野手,11,33,1984/12/28,175cm,75kg,O型,右右,神奈川,False
藤吉　優,,,,,,,,,,,,,,,,,,,,,300,捕手,3,21,1996/08/07,180cm,74kg,A型,右左,福岡,False
渡辺　勝,,,,,,,,,,,,,,,,,,,,,300,外野手,2,24,1993/10/14,172cm,80kg,A型,右左,神奈川,False
山崎　憲晴,,,,,,,,,,,,,,,,,,,,,1700,内野手,9,31,1986/12/13,176cm,80kg,O型,右右,静岡,False
狩野　行寿,,,,,,,,,,,,,,,,,,,,,700,内野手,1,23,1994/07/31,180cm,80kg,B型,右右,埼玉,False
松尾　大河,,,,,,,,,,,,,,,,,,,,,600,内野手,1,19,1998/04/05,174cm,75kg,B型,右右,大阪,False
百瀬　大騎,,,,,,,,,,,,,,,,,,,,,520,内野手,3,20,1997/03/11,175cm,70kg,A型,右左,長野,False
青柳　昴樹,,,,,,,,,,,,,,,,,,,,,510,外野手,2,20,1997/05/19,182cm,84kg,A型,右右,大阪,False
網谷　圭将,,,,,,,,,,,,,,,,,,,,,360,捕手,2,20,1997/10/03,184cm,84kg,O型,右右,千葉,False
亀井　塔生,,,,,,,,,,,,,,,,,,,,,360,捕手,3,20,1997/02/19,180cm,75kg,O型,右右,京都,False
山本　武白志,,,,,,,,,,,,,,,,,,,,,360,内野手,2,19,1998/02/17,188cm,95kg,A型,右右,神奈川,False
梵　英心,,,,,,,,,,,,,,,,,,,,,4000,内野手,12,37,1980/10/11,173cm,76kg,B型,右右,広島,False
赤松　真人,,,,,,,,,,,,,,,,,,,,,3600,外野手,13,35,1982/09/06,182cm,75kg,O型,右右,京都,False
船越　涼太,,,,,,,,,,,,,,,,,,,,,800,捕手,2,24,1993/11/26,178cm,83kg,O型,右右,千葉,False
美間　優槻,,,,,,,,,,,,,,,,,,,,,550,内野手,5,23,1994/05/26,177cm,90kg,B型,右右,徳島,False
髙橋　大樹,,,,,,,,,,,,,,,,,,,,,550,外野手,5,23,1994/05/11,181cm,85kg,O型,右右,大阪,False
桒原　樹,,,,,,,,,,,,,,,,,,,,,500,内野手,3,21,1996/07/04,180cm,74kg,O型,右左,静岡,False
中村　亘佑,,,,,,,,,,,,,,,,,,,,,450,捕手,8,26,1991/04/02,181cm,87kg,O型,右右,神奈川,False
多田　大輔,,,,,,,,,,,,,,,,,,,,,450,捕手,3,21,1996/05/25,189cm,92kg,B型,右右,徳島,False
青木　陸,,,,,,,,,,,,,,,,,,,,,450,内野手,2,20,1997/11/11,181cm,87kg,B型,右右,山形,False
松浦　耕大,,,,,,,,,,,,,,,,,,,,,400,捕手,3,24,1993/04/06,175cm,78kg,O型,右右,福岡,False
木村　聡司,,,,,,,,,,,,,,,,,,,,,350,内野手,3,21,1996/05/06,180cm,78kg,B型,右右,静岡,False
川端　慎吾,,,,,,,,,,,,,,,,,,,,,16000,内野手,12,30,1987/10/16,185cm,86kg,O型,右左,大阪,False
原　泉,,,,,,,,,,,,,,,,,,,,,720,外野手,3,25,1992/07/26,190cm,100kg,A型,右右,鹿児島,False
山川　晃司,,,,,,,,,,,,,,,,,,,,,600,捕手,3,21,1996/11/15,184cm,87kg,A型,右右,福岡,False
古賀　優大,,,,,,,,,,,,,,,,,,,,,500,捕手,1,19,1998/08/07,177cm,74kg,B型,右右,福岡,False
大村　孟,,,,,,,,,,,,,,,,,,,,,280,捕手,1,26,1991/12/21,169cm,78kg,AB型,右左,福岡,False
新田　玄気,,,,,,,,,,,,,,,,,,,,,280,捕手,7,35,1982/08/22,172cm,80kg,A型,右右,香川,False
コラス,,,,,,,,,,,,,,,,,,,,,1000,外野手,1,19,1998/09/17,186cm,95kg,不明,左左,キューバ,True
古澤　勝吾,,,,,,,,,,,,,,,,,,,,,600,内野手,3,21,1996/09/05,177cm,79kg,B型,右右,滋賀,False
谷川原　健太,,,,,,,,,,,,,,,,,,,,,600,捕手,2,20,1997/04/16,174cm,82kg,B型,右左,愛知,False
九鬼　隆平,,,,,,,,,,,,,,,,,,,,,600,捕手,1,19,1998/09/05,180cm,82kg,A型,右右,大阪,False
張本　優大,,,,,,,,,,,,,,,,,,,,,510,捕手,4,27,1990/10/13,181cm,86kg,A型,右右,大阪,False
黒瀬　健太,,,,,,,,,,,,,,,,,,,,,500,内野手,2,20,1997/08/12,181cm,90kg,O型,右右,大阪,False
三森　大貴,,,,,,,,,,,,,,,,,,,,,500,内野手,1,18,1999/02/21,184cm,70kg,A型,右左,埼玉,False
川瀬　晃,,,,,,,,,,,,,,,,,,,,,480,内野手,2,20,1997/09/15,175cm,60kg,B型,右左,大分,False
樋越　優一,,,,,,,,,,,,,,,,,,,,,400,捕手,2,24,1993/09/28,176cm,86kg,B型,右左,北海道,False
大本　将吾,,,,,,,,,,,,,,,,,,,,,300,外野手,1,19,1998/04/22,186cm,94kg,AB型,右左,愛媛,False
森山　孔介,,,,,,,,,,,,,,,,,,,,,300,内野手,1,19,1998/04/13,187cm,86kg,B型,右右,神奈川,False
田城　飛翔,,,,,,,,,,,,,,,,,,,,,300,外野手,1,18,1999/03/19,180cm,72kg,B型,右左,神奈川,False
松本　龍憲,,,,,,,,,,,,,,,,,,,,,300,内野手,1,18,1999/02/27,175cm,72kg,B型,右左,山口,False
清水　陸哉,,,,,,,,,,,,,,,,,,,,,300,外野手,1,18,1999/01/22,185cm,76kg,AB型,右右,大阪,False
曽根　海成,,,,,,,,,,,,,,,,,,,,,270,内野手,4,22,1995/04/24,175cm,67kg,A型,右左,大阪,False
幸山　一大,,,,,,,,,,,,,,,,,,,,,270,外野手,3,21,1996/06/18,190cm,92kg,O型,右右,富山,False
堀内　汰門,,,,,,,,,,,,,,,,,,,,,270,捕手,3,21,1996/09/16,175cm,72kg,O型,右右,埼玉,False
宗接　唯人,,,,,,,,,,,,,,,,,,,,,800,捕手,1,23,1994/07/06,183cm,90kg,O型,右右,兵庫,False
寺嶋　寛大,,,,,,,,,,,,,,,,,,,,,675,捕手,3,25,1992/10/12,184cm,84kg,O型,右右,東京都,True
脇本　直人,,,,,,,,,,,,,,,,,,,,,480,外野手,3,21,1996/06/10,180cm,80kg,A型,右左,群馬,False
菅原　祥太,,,,,,,,,,,,,,,,,,,,,240,外野手,1,24,1993/09/19,183cm,95kg,A型,左左,東京都,True
鬼﨑　裕司,,,,,,,,,,,,,,,,,,,,,2300,内野手,10,34,1983/04/07,177cm,77kg,B型,右左,佐賀,False
大﨑　雄太朗,,,,,,,,,,,,,,,,,,,,,1850,外野手,11,33,1984/10/18,169cm,75kg,O型,右左,茨城,False
熊代　聖人,,,,,,,,,,,,,,,,,,,,,1300,外野手,7,28,1989/04/18,175cm,75kg,O型,右右,愛媛,False
木村　昇吾,,,,,,,,,,,,,,,,,,,,,750,内野手,15,37,1980/04/16,183cm,78kg,A型,右左,大阪,False
山田　遥楓,,,,,,,,,,,,,,,,,,,,,600,内野手,3,21,1996/09/30,179cm,78kg,A型,右右,佐賀,False
鈴木　将平,,,,,,,,,,,,,,,,,,,,,600,外野手,1,19,1998/05/20,175cm,75kg,不明,左左,静岡,False
中田　祥多,,,,,,,,,,,,,,,,,,,,,580,捕手,10,27,1990/02/22,182cm,85kg,A型,右右,兵庫,False
金子　一輝,,,,,,,,,,,,,,,,,,,,,550,内野手,4,22,1995/05/29,182cm,75kg,A型,右右,神奈川,False
駒月　仁人,,,,,,,,,,,,,,,,,,,,,510,捕手,6,24,1993/04/21,176cm,93kg,O型,右右,京都,False
藤澤　亨明,,,,,,,,,,,,,,,,,,,,,500,捕手,6,28,1989/11/11,180cm,83kg,B型,右左,長野,False
戸川　大輔,,,,,,,,,,,,,,,,,,,,,500,外野手,3,21,1996/04/29,188cm,88kg,B型,右左,北海道,False
吉持　亮汰,,,,,,,,,,,,,,,,,,,,,1200,内野手,2,24,1993/11/04,175cm,68kg,AB型,右右,大阪,False
小関　翔太,,,,,,,,,,,,,,,,,,,,,730,捕手,8,26,1991/09/06,181cm,81kg,B型,右右,福岡,False
島井　寛仁,,,,,,,,,,,,,,,,,,,,,650,外野手,5,27,1990/06/19,174cm,70kg,A型,右両,沖縄,False
北川　倫太郎,,,,,,,,,,,,,,,,,,,,,650,外野手,6,24,1993/06/21,185cm,82kg,B型,右左,大阪,False
伊東　亮大,,,,,,,,,,,,,,,,,,,,,650,内野手,3,28,1989/07/27,194cm,92kg,O型,左左,神奈川,False
堀内　謙伍,,,,,,,,,,,,,,,,,,,,,600,捕手,2,20,1997/04/15,174cm,82kg,A型,右左,静岡,False
石原　彪,,,,,,,,,,,,,,,,,,,,,500,捕手,1,18,1999/03/08,172cm,96kg,A型,右右,京都,False
八百板　卓丸,,,,,,,,,,,,,,,,,,,,,250,外野手,3,20,1997/01/17,180cm,76kg,O型,右左,福島,False
南　要輔,,,,,,,,,,,,,,,,,,,,,250,内野手,1,23,1994/08/07,175cm,73kg,B型,右右,東京都,True
向谷　拓巳,,,,,,,,,,,,,,,,,,,,,250,内野手,1,20,1997/02/24,170cm,68kg,A型,右左,奈良,False
山田　大樹,,,,,,,,,,,,,,,,,,,,,250,内野手,2,20,1997/10/04,174cm,89kg,B型,右左,三重,False
出口　匠,,,,,,,,,,,,,,,,,,,,,250,内野手,2,19,1998/03/03,174cm,91kg,A型,右右,三重,False
谷口　雄也,,,,,,,,,,,,,,,,,,,,,1900,外野手,7,25,1992/06/01,182cm,87kg,B型,右左,三重,False
石川　亮,,,,,,,,,,,,,,,,,,,,,600,捕手,4,22,1995/07/20,180cm,84kg,O型,右右,神奈川,False
大嶋　匠,,,,,,,,,,,,,,,,,,,,,560,捕手,6,27,1990/02/14,180cm,97kg,A型,右左,群馬,False
宇佐美　塁大,,,,,,,,,,,,,,,,,,,,,500,外野手,5,23,1994/10/24,177cm,80kg,B型,右右,広島,False
姫野　優也,,,,,,,,,,,,,,,,,,,,,470,外野手,2,20,1997/04/02,184cm,81kg,B型,右両,大阪,False
奥浪　鏡,,,,,,,,,,,,,,,,,,,,,550,内野手,4,22,1995/08/29,176cm,100kg,A型,右右,広島,False
園部　聡,,,,,,,,,,,,,,,,,,,,,500,内野手,4,22,1995/11/10,184cm,98kg,O型,右右,福島,False
ジョージ,,,,,,,,,,,,,,,,,,,,,300,内野手,1,24,1993/03/14,185cm,98kg,不明,右右,オーストラリア,True
中道　勝士,,,,,,,,,,,,,,,,,,,,,250,捕手,1,23,1994/04/30,173cm,78kg,O型,右左,奈良,False
坂本　一将,,,,,,,,,,,,,,,,,,,,,250,内野手,1,27,1990/11/16,162cm,65kg,B型,右左,東京都,True
張　奕,,,,,,,,,,,,,,,,,,,,,250,外野手,1,23,1994/02/26,181cm,80kg,O型,右右,台湾,True
赤松　幸輔,,,,,,,,,,,,,,,,,,,,,250,捕手,2,25,1992/06/05,188cm,102kg,B型,右右,愛媛,False
