選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
白崎　浩之,DeNA,0.212,47.0,60.0,52.0,11.0,0.0,1.0,0.0,4.0,0.0,11.0,4.0,2.0,0.268,0.231,0.499,1.28,1.35,2013.0,1500,内野手,1,23,1990/08/20,183cm,86kg,O型,右右,北海道,False
阿部　俊人,楽天,0.211,22.0,46.0,38.0,8.0,0.0,1.0,1.0,2.0,0.0,7.0,6.0,1.0,0.25,0.263,0.513,1.50,1.49,2013.0,1200,内野手,3,25,1988/12/23,180cm,73kg,AB型,右左,宮城,False
森田　一成,阪神,0.211,13.0,19.0,19.0,4.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.211,0.263,0.474,0.76,0.74,2013.0,800,内野手,6,24,1989/08/04,185cm,96kg,A型,右左,岡山,False
オーティズ,西武,0.21,29.0,111.0,100.0,21.0,0.0,9.0,0.0,7.0,3.0,24.0,0.0,3.0,0.279,0.26,0.539,2.15,2.26,2013.0,3500,内野手,9,36,1977/06/13,177cm,80kg,不明,右右,ドミニカ共和国,True
山崎　武司,中日,0.21,51.0,71.0,62.0,13.0,0.0,7.0,0.0,5.0,4.0,11.0,0.0,5.0,0.31,0.258,0.568,1.92,1.99,2013.0,2700,内野手,27,45,1968/11/07,181cm,105kg,A型,右右,愛知,False
中村　剛也,西武,0.208,26.0,114.0,96.0,20.0,4.0,15.0,0.0,16.0,0.0,38.0,0.0,1.0,0.316,0.354,0.67,4.01,4.31,2013.0,30000,内野手,12,30,1983/08/15,175cm,102kg,O型,右右,大阪,False
天谷　宗一郎,広島,0.208,34.0,62.0,53.0,11.0,0.0,1.0,3.0,9.0,0.0,15.0,0.0,0.0,0.323,0.226,0.549,3.07,3.20,2013.0,3000,外野手,12,30,1983/11/08,178cm,83kg,O型,左左,福井,False
内村　賢介,DeNA,0.206,89.0,269.0,223.0,46.0,0.0,6.0,12.0,20.0,2.0,43.0,22.0,2.0,0.275,0.229,0.504,1.85,2.03,2013.0,4000,内野手,6,27,1986/03/17,163cm,65kg,B型,右両,東京都,True
ロッティーノ,オリックス,0.206,37.0,111.0,97.0,20.0,4.0,8.0,1.0,11.0,2.0,18.0,0.0,2.0,0.297,0.381,0.679,3.52,3.75,2013.0,3000,外野手,1,33,1980/04/07,183cm,86kg,不明,右右,アメリカ,True
赤松　真人,広島,0.204,85.0,60.0,54.0,11.0,0.0,3.0,12.0,1.0,1.0,9.0,4.0,0.0,0.232,0.241,0.473,1.87,1.97,2013.0,2800,外野手,9,31,1982/09/06,182cm,75kg,O型,右右,京都,False
稲葉　篤紀,日本ハム,0.203,91.0,285.0,261.0,53.0,3.0,24.0,0.0,21.0,1.0,48.0,1.0,6.0,0.264,0.299,0.563,2.37,2.43,2013.0,20000,内野手,19,41,1972/08/03,185cm,94kg,O型,左左,愛知,False
立岡　宗一郎,巨人,0.203,46.0,77.0,74.0,15.0,0.0,7.0,1.0,3.0,0.0,15.0,0.0,0.0,0.234,0.27,0.504,2.03,2.09,2013.0,600,内野手,5,23,1990/05/18,181cm,83kg,A型,右右,熊本,False
石井　義人,巨人,0.203,62.0,70.0,64.0,13.0,0.0,2.0,0.0,6.0,0.0,18.0,0.0,0.0,0.271,0.203,0.475,1.85,1.97,2013.0,3300,内野手,17,35,1978/07/12,178cm,85kg,O型,右左,埼玉,False
栗原　健太,広島,0.203,24.0,69.0,59.0,12.0,0.0,4.0,0.0,10.0,0.0,12.0,0.0,3.0,0.319,0.22,0.539,2.14,2.26,2013.0,14000,内野手,14,31,1982/01/08,183cm,95kg,O型,右右,山形,False
渡辺　直人,西武,0.201,56.0,177.0,139.0,28.0,0.0,4.0,3.0,9.0,5.0,19.0,23.0,6.0,0.273,0.237,0.51,1.56,1.66,2013.0,5000,内野手,7,33,1980/10/15,173cm,73kg,AB型,右右,茨城,False
渡辺　直人,DeNA,0.143,14.0,15.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.2,0.143,0.343,-0.50,-0.31,2013.0,5000,内野手,7,33,1980/10/15,173cm,73kg,AB型,右右,茨城,False
ホワイトセル,ロッテ,0.2,24.0,83.0,70.0,14.0,4.0,14.0,0.0,10.0,1.0,19.0,0.0,4.0,0.301,0.429,0.73,3.72,4.12,2013.0,7000,内野手,4,31,1982/04/14,186cm,99kg,不明,左左,アメリカ,True
金子　誠,日本ハム,0.2,32.0,56.0,50.0,10.0,0.0,1.0,0.0,1.0,1.0,18.0,4.0,1.0,0.231,0.2,0.431,0.93,1.04,2013.0,8900,内野手,20,38,1975/11/08,185cm,84kg,B型,右右,千葉,False
深江　真登,オリックス,0.2,44.0,55.0,45.0,9.0,0.0,1.0,4.0,3.0,1.0,17.0,6.0,2.0,0.265,0.244,0.51,1.18,1.31,2013.0,800,外野手,3,26,1987/09/05,176cm,75kg,A型,右左,神奈川,False
田上　秀則,ソフトバンク,0.2,15.0,25.0,25.0,5.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.2,0.32,0.52,1.37,1.22,2013.0,2250,捕手,12,33,1980/03/20,177cm,85kg,AB型,右右,大阪,False
辻　俊哉,オリックス,0.2,5.0,16.0,15.0,3.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,0.25,0.267,0.517,1.24,1.23,2013.0,1100,捕手,12,34,1979/07/14,178cm,82kg,A型,右右,山梨,False
神戸　拓光,ロッテ,0.2,12.0,15.0,15.0,3.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,0.2,0.467,0.667,2.26,2.41,2013.0,1000,外野手,7,28,1985/02/23,191cm,98kg,A型,右左,茨城,False
松中　信彦,ソフトバンク,0.2,9.0,10.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.4,0.74,0.88,2013.0,7000,内野手,17,40,1973/12/26,183cm,96kg,B型,左左,熊本,False
前田　章宏,中日,0.2,6.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.4,0.65,0.81,2013.0,800,捕手,12,30,1983/06/19,184cm,91kg,O型,右右,愛知,False
尾崎　匡哉,日本ハム,0.2,4.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.4,0.71,0.81,2013.0,700,捕手,11,29,1984/06/02,182cm,83kg,B型,右右,兵庫,False
駿太,オリックス,0.199,117.0,221.0,201.0,40.0,3.0,12.0,4.0,13.0,0.0,38.0,6.0,0.0,0.247,0.284,0.53,2.30,2.43,2013.0,1100,外野手,3,20,1993/03/05,180cm,75kg,A型,右左,群馬,False
杉谷　拳士,日本ハム,0.199,55.0,165.0,141.0,28.0,0.0,8.0,0.0,12.0,1.0,24.0,11.0,2.0,0.266,0.248,0.514,1.89,1.93,2013.0,1200,内野手,5,22,1991/02/04,173cm,74kg,B型,右両,東京都,True
福留　孝介,阪神,0.198,63.0,241.0,212.0,42.0,6.0,31.0,0.0,28.0,1.0,43.0,0.0,1.0,0.295,0.335,0.63,3.45,3.50,2013.0,15000,外野手,10,36,1977/04/26,182cm,85kg,B型,右左,鹿児島,False
金澤　岳,ロッテ,0.198,56.0,128.0,106.0,21.0,0.0,7.0,1.0,10.0,2.0,26.0,9.0,0.0,0.277,0.236,0.513,2.28,2.42,2013.0,770,捕手,11,29,1984/05/05,180cm,82kg,O型,右左,栃木,False
桧山　進次郎,阪神,0.196,57.0,59.0,51.0,10.0,0.0,13.0,0.0,6.0,2.0,12.0,0.0,2.0,0.305,0.275,0.58,2.57,2.50,2013.0,3800,外野手,22,44,1969/07/01,177cm,78kg,B型,右左,京都,False
堂上　剛裕,中日,0.195,44.0,52.0,41.0,8.0,1.0,6.0,0.0,9.0,2.0,12.0,0.0,1.0,0.365,0.366,0.731,4.88,4.94,2013.0,2700,外野手,10,28,1985/05/27,183cm,85kg,O型,右左,愛知,False
細川　亨,ソフトバンク,0.194,112.0,274.0,227.0,44.0,5.0,30.0,0.0,15.0,7.0,64.0,25.0,3.0,0.265,0.313,0.578,2.30,2.37,2013.0,7100,捕手,12,33,1980/01/04,183cm,104kg,B型,右右,青森,False
吉村　裕基,ソフトバンク,0.194,36.0,104.0,93.0,18.0,5.0,16.0,1.0,7.0,3.0,23.0,1.0,2.0,0.272,0.355,0.627,3.08,3.34,2013.0,4000,外野手,11,29,1984/06/14,183cm,94kg,B型,右右,福岡,False
藤村　大介,巨人,0.191,40.0,72.0,68.0,13.0,0.0,1.0,4.0,3.0,0.0,13.0,1.0,0.0,0.225,0.206,0.431,1.36,1.48,2013.0,2200,内野手,6,24,1989/07/25,173cm,73kg,AB型,右左,熊本,False
谷内　亮太,ヤクルト,0.19,6.0,23.0,21.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.227,0.19,0.418,0.54,0.53,2013.0,800,内野手,1,22,1991/02/03,177cm,79kg,B型,右右,石川,False
フェルナンデス,オリックス,0.188,25.0,85.0,80.0,15.0,1.0,4.0,0.0,4.0,1.0,13.0,0.0,4.0,0.235,0.25,0.485,1.11,1.23,2013.0,800,内野手,11,39,1974/11/02,192cm,100kg,不明,右右,ドミニカ共和国,True
會澤　翼,広島,0.188,31.0,68.0,64.0,12.0,3.0,6.0,0.0,4.0,0.0,18.0,0.0,1.0,0.235,0.344,0.579,2.42,2.65,2013.0,800,捕手,7,25,1988/04/13,177cm,80kg,B型,右右,茨城,False
塀内　久雄,ロッテ,0.188,36.0,36.0,32.0,6.0,0.0,2.0,0.0,2.0,0.0,9.0,2.0,1.0,0.235,0.25,0.485,1.32,1.32,2013.0,1330,内野手,14,32,1981/07/07,180cm,82kg,A型,右左,愛媛,False
川本　良平,ロッテ,0.187,47.0,103.0,91.0,17.0,0.0,5.0,1.0,6.0,0.0,25.0,6.0,1.0,0.237,0.209,0.446,1.30,1.39,2013.0,2200,捕手,9,31,1982/04/28,178cm,85kg,A型,右右,広島,False
ホフパワー,日本ハム,0.186,69.0,163.0,145.0,27.0,5.0,15.0,0.0,16.0,2.0,53.0,0.0,2.0,0.276,0.31,0.586,2.76,2.95,2013.0,6800,内野手,3,33,1980/03/01,192cm,97kg,不明,左左,アメリカ,True
武内　晋一,ヤクルト,0.185,76.0,165.0,146.0,27.0,3.0,19.0,1.0,14.0,1.0,23.0,3.0,3.0,0.259,0.301,0.561,2.39,2.54,2013.0,2200,内野手,8,30,1983/12/10,175cm,90kg,O型,左左,兵庫,False
ラミレス,DeNA,0.185,56.0,139.0,130.0,24.0,2.0,14.0,0.0,8.0,0.0,20.0,0.0,7.0,0.23,0.231,0.461,0.85,1.11,2013.0,35000,外野手,13,39,1974/10/03,180cm,100kg,不明,右右,ベネズエラ,True
星　孝典,西武,0.179,40.0,29.0,28.0,5.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.207,0.179,0.385,0.89,1.06,2013.0,1400,捕手,9,31,1982/05/04,176cm,82kg,B型,右右,宮城,False
コンラッド,阪神,0.175,24.0,69.0,57.0,10.0,0.0,0.0,0.0,11.0,1.0,23.0,0.0,1.0,0.319,0.281,0.6,3.17,3.06,2013.0,7000,内野手,1,33,1980/01/16,178cm,86kg,不明,右両,アメリカ,True
松井　佑介,中日,0.173,43.0,91.0,81.0,14.0,1.0,11.0,0.0,2.0,1.0,16.0,5.0,3.0,0.198,0.247,0.445,0.83,1.15,2013.0,1200,外野手,4,26,1987/07/10,183cm,83kg,O型,右右,大阪,False
堂上　直倫,中日,0.171,74.0,170.0,152.0,26.0,1.0,12.0,1.0,6.0,1.0,15.0,8.0,3.0,0.204,0.217,0.421,0.90,1.22,2013.0,2000,内野手,7,25,1988/09/23,184cm,82kg,O型,右右,愛知,False
江村　直也,ロッテ,0.171,64.0,134.0,117.0,20.0,0.0,7.0,0.0,4.0,0.0,34.0,12.0,7.0,0.197,0.188,0.385,0.01,0.17,2013.0,560,捕手,3,21,1992/05/06,176cm,83kg,B型,右右,広島,False
西田　哲朗,楽天,0.167,26.0,52.0,48.0,8.0,0.0,2.0,1.0,2.0,0.0,14.0,2.0,0.0,0.2,0.188,0.388,0.80,0.93,2013.0,700,内野手,4,22,1991/09/04,180cm,78kg,O型,右右,大阪,False
野本　圭,中日,0.167,14.0,19.0,18.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.167,0.167,0.333,0.07,0.22,2013.0,2400,外野手,5,29,1984/07/07,180cm,81kg,B型,左左,岡山,False
小宮山　慎二,阪神,0.167,14.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.167,0.167,0.333,0.05,0.22,2013.0,1700,捕手,10,28,1985/11/26,178cm,87kg,A型,右右,神奈川,False
小山　桂司,楽天,0.167,5.0,8.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.375,0.167,0.542,3.51,3.83,2013.0,2200,捕手,8,33,1980/11/19,175cm,85kg,A型,右右,宮城,False
大田　泰示,巨人,0.161,21.0,38.0,31.0,5.0,0.0,2.0,1.0,4.0,0.0,9.0,2.0,0.0,0.25,0.161,0.411,1.44,1.85,2013.0,1500,外野手,5,23,1990/06/09,188cm,92kg,O型,右右,広島,False
高須　洋介,楽天,0.16,21.0,55.0,50.0,8.0,0.0,3.0,0.0,2.0,0.0,6.0,2.0,2.0,0.189,0.18,0.369,0.15,0.45,2013.0,3750,内野手,16,37,1976/02/09,170cm,73kg,B型,右右,佐賀,False
山崎　浩司,西武,0.155,45.0,64.0,58.0,9.0,0.0,5.0,0.0,2.0,0.0,8.0,4.0,2.0,0.183,0.207,0.39,0.33,0.39,2013.0,2800,内野手,15,33,1980/10/31,180cm,80kg,O型,右右,大阪,False
ニック,広島,0.154,14.0,40.0,39.0,6.0,1.0,3.0,0.0,1.0,0.0,14.0,0.0,3.0,0.175,0.231,0.406,-0.16,0.07,2013.0,2000,外野手,2,31,1982/05/03,188cm,109kg,不明,右右,アメリカ,True
飯山　裕志,日本ハム,0.154,56.0,29.0,26.0,4.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,0.179,0.192,0.371,0.56,1.04,2013.0,2500,内野手,16,34,1979/07/13,178cm,76kg,B型,右右,鹿児島,False
加藤　翔平,ロッテ,0.154,23.0,28.0,26.0,4.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.154,0.269,0.423,0.41,0.71,2013.0,1000,外野手,1,22,1991/03/28,183cm,84kg,AB型,右両,埼玉,False
近藤　健介,日本ハム,0.152,32.0,80.0,66.0,10.0,0.0,2.0,2.0,11.0,0.0,14.0,2.0,4.0,0.269,0.152,0.421,0.90,1.25,2013.0,600,捕手,2,20,1993/08/09,173cm,85kg,O型,右左,千葉,False
林崎　遼,西武,0.152,31.0,36.0,33.0,5.0,0.0,1.0,0.0,2.0,0.0,12.0,1.0,0.0,0.2,0.152,0.352,0.35,0.56,2013.0,900,内野手,3,25,1988/06/12,175cm,80kg,O型,右右,兵庫,False
上本　達之,西武,0.151,42.0,57.0,53.0,8.0,1.0,2.0,0.0,4.0,0.0,19.0,0.0,1.0,0.211,0.226,0.437,0.92,1.14,2013.0,2000,捕手,11,33,1980/11/08,186cm,96kg,B型,右左,山口,False
下園　辰哉,DeNA,0.146,26.0,45.0,41.0,6.0,0.0,1.0,0.0,4.0,0.0,10.0,0.0,1.0,0.222,0.146,0.369,0.34,0.57,2013.0,3200,外野手,7,29,1984/11/22,179cm,81kg,B型,左左,宮崎,False
伊藤　隼太,阪神,0.145,30.0,71.0,62.0,9.0,1.0,4.0,0.0,6.0,1.0,19.0,2.0,0.0,0.232,0.21,0.442,0.94,1.21,2013.0,1400,外野手,2,24,1989/05/08,176cm,80kg,O型,右左,愛知,False
松井　雅人,中日,0.143,45.0,72.0,63.0,9.0,0.0,3.0,1.0,6.0,0.0,15.0,3.0,0.0,0.217,0.175,0.392,0.93,1.09,2013.0,850,捕手,4,26,1987/11/19,179cm,78kg,A型,右左,群馬,False
縞田　拓弥,オリックス,0.143,51.0,40.0,35.0,5.0,0.0,3.0,0.0,3.0,0.0,14.0,2.0,0.0,0.211,0.229,0.439,1.17,1.31,2013.0,1300,内野手,2,26,1987/01/22,178cm,76kg,O型,右右,福岡,False
嶋　重宣,西武,0.143,9.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25,0.143,0.393,-0.47,-0.31,2013.0,4000,外野手,19,37,1976/06/16,181cm,95kg,A型,左左,埼玉,False
赤堀　大智,DeNA,0.143,5.0,8.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.125,0.286,0.411,0.87,2.04,2013.0,950,外野手,1,26,1987/04/13,188cm,90kg,A型,右右,静岡,False
堤　裕貴,オリックス,0.143,2.0,8.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.143,0.393,1.88,2.12,2013.0,500,内野手,2,20,1993/09/21,173cm,74kg,B型,右左,佐賀,False
水田　圭介,ヤクルト,0.143,5.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.143,0.571,0.714,3.36,3.96,2013.0,900,内野手,13,33,1980/11/04,175cm,74kg,AB型,右右,大阪,False
永江　恭平,西武,0.141,99.0,92.0,78.0,11.0,1.0,3.0,1.0,6.0,0.0,34.0,8.0,0.0,0.202,0.244,0.446,1.25,1.43,2013.0,650,内野手,2,20,1993/05/07,174cm,77kg,B型,右左,佐賀,False
鵜久森　淳志,日本ハム,0.14,22.0,51.0,50.0,7.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.157,0.16,0.317,-0.11,0.07,2013.0,1100,外野手,9,26,1987/02/01,189cm,92kg,O型,右右,愛媛,False
高城　俊人,DeNA,0.136,51.0,124.0,110.0,15.0,0.0,4.0,0.0,6.0,1.0,42.0,7.0,2.0,0.188,0.173,0.361,0.23,0.37,2013.0,800,捕手,2,20,1993/05/03,176cm,86kg,AB型,右右,福岡,False
早坂　圭介,ロッテ,0.136,21.0,25.0,22.0,3.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,0.0,0.174,0.318,0.492,0.91,1.24,2013.0,1530,内野手,11,29,1984/06/19,176cm,63kg,O型,右両,神奈川,False
小田　幸平,中日,0.135,31.0,40.0,37.0,5.0,1.0,2.0,0.0,3.0,0.0,7.0,0.0,0.0,0.2,0.216,0.416,0.96,1.21,2013.0,3600,捕手,16,36,1977/03/15,180cm,84kg,A型,右右,兵庫,False
カーター,西武,0.133,14.0,34.0,30.0,4.0,0.0,3.0,0.0,3.0,0.0,11.0,0.0,2.0,0.206,0.133,0.339,-0.30,0.20,2013.0,1500,内野手,2,31,1982/09/16,183cm,98kg,不明,左左,アメリカ,True
石川　貢,西武,0.13,16.0,25.0,23.0,3.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.167,0.13,0.297,0.05,0.27,2013.0,650,外野手,4,22,1991/06/16,180cm,85kg,B型,右左,愛知,False
伊志嶺　忠,楽天,0.125,19.0,35.0,32.0,4.0,1.0,6.0,0.0,0.0,0.0,8.0,1.0,0.0,0.118,0.219,0.336,0.14,0.99,2013.0,1100,捕手,6,28,1985/06/22,178cm,78kg,AB型,右左,沖縄,False
森越　祐人,中日,0.125,21.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.125,0.125,0.25,0.12,0.27,2013.0,700,内野手,3,25,1988/08/11,178cm,70kg,A型,右右,愛知,False
中西　健太,ソフトバンク,0.125,6.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125,0.125,0.25,-0.50,-0.34,2013.0,1050,外野手,9,27,1986/04/10,178cm,85kg,A型,右右,滋賀,False
鈴木　将光,広島,0.125,5.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.125,0.125,0.25,-0.53,-0.37,2013.0,600,外野手,8,26,1987/04/08,182cm,82kg,A型,右右,富山,False
西田　明央,ヤクルト,0.125,5.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.125,0.25,-0.75,-0.54,2013.0,530,捕手,3,21,1992/04/28,178cm,83kg,AB型,右右,京都,False
福田　秀平,ソフトバンク,0.12,33.0,28.0,25.0,3.0,0.0,1.0,1.0,1.0,0.0,10.0,2.0,0.0,0.154,0.24,0.394,0.78,0.90,2013.0,2100,外野手,7,24,1989/02/10,181cm,80kg,AB型,右左,神奈川,False
高田　知季,ソフトバンク,0.118,11.0,19.0,17.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.167,0.176,0.343,0.56,0.69,2013.0,1200,内野手,1,23,1990/05/06,175cm,72kg,O型,右左,兵庫,False
谷口　雄也,日本ハム,0.108,14.0,43.0,37.0,4.0,0.0,0.0,0.0,4.0,0.0,11.0,2.0,0.0,0.195,0.135,0.33,0.24,0.46,2013.0,550,外野手,3,21,1992/06/01,182cm,85kg,B型,右左,三重,False
三ツ俣　大樹,オリックス,0.1,21.0,14.0,10.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,1.0,0.0,0.308,0.2,0.508,2.39,2.54,2013.0,710,内野手,3,21,1992/05/11,177cm,80kg,O型,右右,東京都,True
谷　哲也,中日,0.095,10.0,26.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.095,0.19,0.286,-0.58,-0.55,2013.0,820,内野手,6,28,1985/07/09,180cm,78kg,A型,右右,徳島,False
齋藤　俊雄,オリックス,0.095,22.0,23.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.095,0.095,0.19,-1.12,-0.91,2013.0,1900,捕手,9,30,1983/12/23,180cm,85kg,A型,右右,愛知,False
榎本　葵,楽天,0.091,13.0,11.0,11.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.091,0.182,0.273,-0.69,-0.59,2013.0,680,外野手,3,21,1992/07/24,179cm,78kg,O型,左左,神奈川,False
鈴木　誠也,広島,0.083,11.0,14.0,12.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.214,0.083,0.298,-0.70,-0.43,2013.0,600,内野手,1,19,1994/08/18,181cm,83kg,A型,右右,富山,False
美沢　将,西武,0.083,5.0,14.0,12.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.214,0.083,0.298,-0.03,0.34,2013.0,800,内野手,4,25,1988/03/03,181cm,75kg,O型,右右,鹿児島,False
上本　崇司,広島,0.077,30.0,30.0,26.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,2.0,1.0,0.143,0.115,0.258,-0.77,-0.59,2013.0,1000,内野手,1,23,1990/08/22,170cm,70kg,A型,右右,広島,False
高谷　裕亮,ソフトバンク,0.077,22.0,28.0,26.0,2.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,1.0,0.143,0.077,0.22,-1.27,-0.99,2013.0,2100,捕手,7,32,1981/11/13,178cm,84kg,O型,右左,栃木,False
二岡　智宏,日本ハム,0.071,36.0,45.0,42.0,3.0,0.0,6.0,0.0,2.0,0.0,16.0,0.0,1.0,0.111,0.095,0.206,-1.25,-0.82,2013.0,6200,内野手,15,37,1976/04/29,180cm,81kg,O型,右右,広島,False
武山　真吾,西武,0.067,19.0,16.0,15.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.125,0.067,0.192,-1.22,-0.91,2013.0,1300,捕手,11,29,1984/06/22,178cm,83kg,O型,右右,愛知,False
河野　元貴,巨人,0.063,11.0,16.0,16.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.063,0.25,0.313,-0.38,0.09,2013.0,470,捕手,4,22,1991/06/14,179cm,77kg,B型,右左,福岡,False
小島　脩平,オリックス,0.045,17.0,22.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.045,0.091,0.136,-1.56,-1.35,2013.0,900,内野手,2,26,1987/06/05,177cm,75kg,O型,右左,群馬,False
星　秀和,西武,0.0,12.0,13.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.154,0.0,0.154,-1.26,-0.81,2013.0,1000,外野手,9,27,1986/11/10,180cm,85kg,A型,右左,群馬,False
野原　将志,阪神,0.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.72,-2.46,2013.0,660,内野手,7,25,1988/04/04,184cm,89kg,A型,右右,長崎,False
井野　卓,巨人,0.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.143,0.0,0.143,-2.04,-1.86,2013.0,780,捕手,8,30,1983/11/23,180cm,78kg,B型,右右,群馬,False
高口　隆行,巨人,0.0,8.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.13,-1.81,2013.0,1000,内野手,8,30,1983/08/23,180cm,83kg,B型,右右,東京都,True
牧原　大成,ソフトバンク,0.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,-3.12,-2.84,2013.0,640,内野手,3,21,1992/10/15,171cm,65kg,A型,右左,福岡,False
城所　龍磨,ソフトバンク,0.0,34.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.04,-1.71,2013.0,2000,外野手,10,28,1985/09/24,176cm,77kg,B型,右左,愛知,False
荒木　郁也,阪神,0.0,20.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.24,-0.90,2013.0,550,内野手,3,25,1988/04/25,183cm,74kg,B型,右左,東京都,True
桑原　将志,DeNA,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.52,2013.0,600,内野手,2,20,1993/07/21,174cm,74kg,B型,右右,大阪,False
白濱　裕太,広島,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.98,-1.78,2013.0,800,捕手,10,28,1985/10/31,180cm,85kg,A型,右右,大阪,False
森本　稀哲,DeNA,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-3.78,-3.74,2013.0,8000,外野手,15,32,1981/01/31,185cm,81kg,B型,右右,東京都,True
石川　慎吾,日本ハム,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.83,-2.54,2013.0,500,外野手,2,20,1993/04/27,178cm,77kg,O型,右右,大阪,False
松本　剛,日本ハム,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.79,-2.54,2013.0,600,内野手,2,20,1993/08/11,181cm,80kg,AB型,右右,埼玉,False
三好　匠,楽天,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.75,-2.50,2013.0,600,内野手,2,20,1993/06/07,174cm,75kg,A型,右右,福岡,False
