選手名,チーム,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,year,年俸(万円),守備,年数,年齢,生年月日,身長,体重,血液型,投打,出身地,外国出身
森岡　良介,ヤクルト,0.209,35.0,47.0,43.0,9.0,1.0,2.0,0.0,2.0,1.0,14.0,1.0,3.0,0.261,0.302,0.563,1.63,1.73,2009.0,900,内野手,7,25,1984/07/15,172cm,72kg,A型,右左,大阪,False
谷繁　元信,中日,0.208,115.0,369.0,298.0,62.0,9.0,33.0,0.0,44.0,3.0,62.0,19.0,9.0,0.312,0.322,0.634,3.20,3.37,2009.0,17500,捕手,21,39,1970/12/21,177cm,81kg,A型,右右,広島,False
大野　奨太,日本ハム,0.208,77.0,169.0,154.0,32.0,3.0,15.0,0.0,6.0,4.0,43.0,5.0,2.0,0.256,0.325,0.581,2.56,2.58,2009.0,1300,捕手,1,22,1987/01/13,177cm,77kg,O型,右右,岐阜,False
清水　崇行,西武,0.208,44.0,134.0,125.0,26.0,1.0,7.0,0.0,8.0,1.0,19.0,0.0,1.0,0.261,0.28,0.541,2.25,2.32,2009.0,5000,外野手,14,36,1973/10/23,183cm,83kg,A型,右左,東京都,True
林　威助,阪神,0.208,56.0,102.0,96.0,20.0,3.0,11.0,1.0,6.0,0.0,16.0,0.0,2.0,0.255,0.354,0.609,2.86,2.95,2009.0,3800,外野手,7,30,1979/01/22,178cm,81kg,B型,左左,台湾,True
濱中　治,オリックス,0.208,26.0,83.0,77.0,16.0,6.0,12.0,0.0,5.0,0.0,21.0,0.0,1.0,0.253,0.481,0.734,3.88,4.19,2009.0,6300,外野手,13,31,1978/07/09,179cm,81kg,B型,右右,和歌山,False
斉藤　俊雄,横浜,0.208,20.0,26.0,24.0,5.0,0.0,2.0,0.0,1.0,0.0,9.0,1.0,0.0,0.24,0.25,0.49,1.76,1.78,2009.0,700,捕手,5,26,1983/12/23,180cm,85kg,A型,右右,愛知,False
石原　慶幸,広島,0.206,124.0,422.0,364.0,75.0,10.0,37.0,2.0,39.0,4.0,90.0,11.0,11.0,0.287,0.335,0.622,2.85,3.02,2009.0,5000,捕手,8,30,1979/09/07,177cm,82kg,A型,右右,岐阜,False
柴原　洋,ソフトバンク,0.206,37.0,119.0,97.0,20.0,0.0,7.0,0.0,17.0,2.0,24.0,3.0,3.0,0.336,0.247,0.584,2.94,2.98,2009.0,12000,外野手,13,35,1974/05/23,174cm,81kg,A型,左左,福岡,False
赤田　将吾,西武,0.205,57.0,88.0,78.0,16.0,0.0,3.0,1.0,6.0,0.0,19.0,3.0,1.0,0.259,0.256,0.515,1.91,2.05,2009.0,4700,外野手,11,29,1980/09/01,179cm,83kg,A型,右両,鹿児島,False
鈴木　郁洋,オリックス,0.2,63.0,161.0,140.0,28.0,0.0,8.0,8.0,14.0,1.0,28.0,6.0,2.0,0.277,0.236,0.513,2.20,2.26,2009.0,1750,捕手,12,34,1975/05/23,181cm,75kg,O型,右右,福島,False
平尾　博嗣,西武,0.2,49.0,132.0,115.0,23.0,5.0,11.0,0.0,14.0,1.0,32.0,2.0,7.0,0.292,0.374,0.666,2.91,3.03,2009.0,4050,内野手,16,34,1975/12/31,176cm,76kg,O型,右右,埼玉,False
中谷　仁,楽天,0.2,55.0,128.0,100.0,20.0,3.0,14.0,0.0,12.0,0.0,33.0,14.0,5.0,0.281,0.3,0.581,2.02,2.33,2009.0,650,捕手,12,30,1979/05/05,182cm,85kg,A型,右右,和歌山,False
黒瀬　春樹,西武,0.2,24.0,27.0,25.0,5.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,1.0,0.2,0.2,0.4,0.33,0.44,2009.0,700,内野手,6,24,1985/04/15,180cm,83kg,B型,右右,岐阜,False
佐藤　吉宏,日本ハム,0.2,10.0,18.0,15.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,0.25,0.6,0.85,5.19,5.54,2009.0,590,外野手,8,26,1983/06/20,183cm,85kg,AB型,右左,佐賀,False
加藤　健,巨人,0.2,12.0,13.0,10.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.385,0.3,0.685,5.09,5.06,2009.0,1900,捕手,11,28,1981/03/23,186cm,85kg,A型,右右,新潟,False
柳田　殖生,中日,0.2,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.4,0.71,0.81,2009.0,820,内野手,4,27,1982/03/31,178cm,77kg,A型,右右,兵庫,False
森笠　繁,横浜,0.198,62.0,113.0,101.0,20.0,2.0,11.0,1.0,8.0,1.0,23.0,1.0,3.0,0.259,0.317,0.576,2.44,2.68,2009.0,2800,外野手,11,33,1976/10/04,180cm,84kg,B型,右左,神奈川,False
川本　良平,ヤクルト,0.197,39.0,73.0,66.0,13.0,3.0,9.0,0.0,4.0,1.0,15.0,2.0,3.0,0.254,0.348,0.602,2.29,2.48,2009.0,2000,捕手,5,27,1982/04/28,178cm,85kg,A型,右右,広島,False
ランビン,ロッテ,0.192,58.0,132.0,120.0,23.0,4.0,12.0,0.0,9.0,1.0,34.0,2.0,1.0,0.254,0.358,0.612,2.93,2.98,2009.0,2000,内野手,1,30,1979/06/07,185cm,88kg,不明,右左,アメリカ,True
倉　義和,広島,0.19,43.0,106.0,100.0,19.0,0.0,7.0,0.0,2.0,1.0,17.0,2.0,6.0,0.212,0.21,0.422,0.36,0.53,2009.0,3000,捕手,12,34,1975/07/27,179cm,80kg,O型,右右,京都,False
志田　宗大,ヤクルト,0.19,14.0,22.0,21.0,4.0,1.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.227,0.333,0.561,2.42,2.68,2009.0,1600,外野手,8,30,1979/06/16,178cm,75kg,AB型,右右,岩手,False
小田嶋　正邦,巨人,0.19,10.0,21.0,21.0,4.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.19,0.333,0.524,1.91,2.18,2009.0,1000,内野手,8,30,1979/04/12,184cm,89kg,A型,右右,神奈川,False
福田　永将,中日,0.188,17.0,18.0,16.0,3.0,1.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.278,0.438,0.715,4.24,4.38,2009.0,530,内野手,3,21,1988/07/23,181cm,80kg,O型,右右,神奈川,False
山崎　憲晴,横浜,0.187,69.0,128.0,107.0,20.0,1.0,8.0,2.0,12.0,1.0,36.0,8.0,0.0,0.275,0.224,0.499,2.16,2.31,2009.0,1000,内野手,1,23,1986/12/13,176cm,77kg,O型,右右,静岡,False
山崎　勝己,ソフトバンク,0.185,30.0,33.0,27.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,0.185,0.37,0.556,1.99,1.85,2009.0,1700,捕手,9,27,1982/08/16,180cm,89kg,O型,右右,兵庫,False
緒方　孝市,広島,0.184,53.0,60.0,49.0,9.0,0.0,7.0,2.0,9.0,1.0,2.0,0.0,0.0,0.317,0.245,0.562,3.47,3.80,2009.0,4500,外野手,23,41,1968/12/25,181cm,80kg,A型,右右,佐賀,False
岩崎　達郎,中日,0.182,19.0,14.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.308,0.182,0.49,1.15,1.40,2009.0,1200,内野手,3,25,1984/12/28,175cm,75kg,O型,右右,神奈川,False
高山　久,西武,0.182,3.0,14.0,11.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.231,0.455,0.685,2.33,3.35,2009.0,950,外野手,10,28,1981/11/16,177cm,84kg,O型,右右,熊本,False
陽　仲壽,日本ハム,0.182,15.0,13.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.25,0.182,0.432,1.32,1.49,2009.0,1200,内野手,4,22,1987/01/17,182cm,78kg,A型,右右,台湾,True
水田　圭介,西武,0.182,7.0,12.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.25,0.182,0.432,1.34,1.53,2009.0,800,内野手,9,29,1980/11/04,175cm,70kg,AB型,右右,大阪,False
水田　圭介,阪神,0.0,12.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.38,-1.89,2009.0,800,内野手,9,29,1980/11/04,175cm,70kg,AB型,右右,大阪,False
由田　慎太郎,オリックス,0.182,12.0,11.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.364,0.42,0.57,2009.0,770,外野手,6,28,1981/07/20,175cm,75kg,A型,左左,石川,False
大和,阪神,0.177,66.0,72.0,62.0,11.0,0.0,1.0,3.0,3.0,0.0,7.0,7.0,0.0,0.215,0.226,0.441,1.34,1.39,2009.0,550,内野手,4,22,1987/11/05,176cm,64kg,A型,右右,鹿児島,False
細川　亨,西武,0.176,46.0,114.0,102.0,18.0,4.0,13.0,0.0,6.0,0.0,44.0,6.0,1.0,0.222,0.343,0.565,2.19,2.33,2009.0,9000,捕手,8,29,1980/01/04,183cm,95kg,B型,右右,青森,False
清水　誉,阪神,0.176,20.0,18.0,17.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.222,0.235,0.458,0.05,0.07,2009.0,820,捕手,3,25,1984/04/23,177cm,77kg,A型,右右,兵庫,False
根元　俊一,ロッテ,0.174,30.0,74.0,69.0,12.0,0.0,2.0,0.0,3.0,0.0,14.0,1.0,1.0,0.205,0.232,0.437,0.85,1.10,2009.0,2800,内野手,4,26,1983/07/08,177cm,75kg,A型,右左,東京都,True
寺内　崇幸,巨人,0.167,78.0,92.0,84.0,14.0,1.0,1.0,2.0,2.0,2.0,22.0,4.0,2.0,0.205,0.226,0.431,0.94,1.08,2009.0,1500,内野手,3,26,1983/05/27,177cm,74kg,B型,右右,栃木,False
松坂　健太,西武,0.167,23.0,43.0,36.0,6.0,1.0,5.0,2.0,3.0,3.0,8.0,1.0,0.0,0.286,0.306,0.591,3.40,3.54,2009.0,1000,外野手,6,24,1985/08/16,187cm,86kg,O型,右右,大阪,False
角中　勝也,ロッテ,0.167,10.0,21.0,18.0,3.0,0.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,0.25,0.278,0.528,2.50,2.62,2009.0,550,外野手,3,22,1987/05/25,180cm,80kg,A型,右左,石川,False
塩川　達也,楽天,0.167,24.0,20.0,18.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,0.158,0.167,0.325,-1.06,-0.55,2009.0,1900,内野手,5,26,1983/03/15,180cm,79kg,O型,右右,兵庫,False
伊志嶺　忠,楽天,0.167,11.0,14.0,12.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.286,0.167,0.452,1.73,2.00,2009.0,1200,捕手,2,24,1985/06/22,178cm,78kg,AB型,右左,沖縄,False
内村　賢介,楽天,0.162,62.0,85.0,68.0,11.0,0.0,5.0,10.0,10.0,0.0,14.0,7.0,2.0,0.269,0.191,0.46,1.78,1.91,2009.0,1000,内野手,2,23,1986/03/17,163cm,65kg,不明,右両,東京都,True
仁志　敏久,横浜,0.159,51.0,158.0,132.0,21.0,0.0,3.0,0.0,12.0,1.0,25.0,13.0,6.0,0.234,0.182,0.416,0.65,0.77,2009.0,10000,内野手,14,38,1971/10/04,171cm,80kg,O型,右右,茨城,False
新沼　慎二,横浜,0.159,34.0,75.0,69.0,11.0,1.0,2.0,0.0,4.0,1.0,21.0,1.0,2.0,0.216,0.203,0.419,0.68,0.91,2009.0,900,捕手,12,30,1979/06/22,185cm,89kg,A型,右右,宮城,False
細山田　武史,横浜,0.158,88.0,203.0,177.0,28.0,0.0,11.0,0.0,13.0,2.0,51.0,11.0,4.0,0.224,0.198,0.422,0.78,0.86,2009.0,1000,捕手,1,23,1986/04/29,179cm,75kg,A型,右右,鹿児島,False
岡田　貴弘,オリックス,0.158,43.0,157.0,139.0,22.0,7.0,13.0,0.0,13.0,4.0,59.0,1.0,4.0,0.25,0.324,0.574,2.12,2.42,2009.0,690,内野手,4,21,1988/02/09,186cm,93kg,B型,左左,大阪,False
小山　桂司,中日,0.156,59.0,137.0,122.0,19.0,1.0,10.0,0.0,12.0,2.0,31.0,1.0,1.0,0.243,0.238,0.48,1.65,1.80,2009.0,750,捕手,4,29,1980/11/19,175cm,81kg,A型,右右,宮城,False
三浦　貴,西武,0.156,22.0,34.0,32.0,5.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.206,0.188,0.393,0.73,0.89,2009.0,700,外野手,9,31,1978/05/21,181cm,80kg,B型,右右,埼玉,False
堂上　剛裕,中日,0.154,9.0,14.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.143,0.154,0.297,-0.10,0.81,2009.0,1100,外野手,6,24,1985/05/27,181cm,84kg,O型,右左,愛知,False
岩本　貴裕,広島,0.152,14.0,33.0,33.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.152,0.182,0.333,-0.03,0.10,2009.0,1500,外野手,1,23,1986/04/18,182cm,90kg,A型,左左,広島,False
城所　龍磨,ソフトバンク,0.15,91.0,42.0,40.0,6.0,0.0,2.0,7.0,1.0,0.0,11.0,1.0,1.0,0.171,0.25,0.421,1.20,1.30,2009.0,1050,外野手,6,24,1985/09/24,177cm,74kg,B型,右左,愛知,False
メンチ,阪神,0.148,15.0,56.0,54.0,8.0,0.0,2.0,1.0,2.0,0.0,9.0,0.0,1.0,0.179,0.204,0.382,0.45,0.54,2009.0,16500,外野手,1,31,1978/01/07,183cm,100kg,不明,右右,アメリカ,True
アルフォンゾ,巨人,0.146,21.0,46.0,41.0,6.0,2.0,4.0,0.0,4.0,0.0,10.0,0.0,1.0,0.217,0.293,0.51,1.63,2.20,2009.0,3500,内野手,1,36,1973/11/08,189cm,95kg,不明,右右,ベネズエラ,True
大西　宏明,横浜,0.141,44.0,70.0,64.0,9.0,0.0,6.0,1.0,3.0,1.0,17.0,2.0,3.0,0.191,0.203,0.394,0.12,0.21,2009.0,3800,外野手,7,29,1980/04/28,178cm,78kg,O型,右右,兵庫,False
松本　啓二朗,横浜,0.136,22.0,47.0,44.0,6.0,0.0,1.0,1.0,2.0,0.0,10.0,0.0,1.0,0.17,0.136,0.307,-0.41,0.03,2009.0,1500,外野手,1,23,1986/06/24,180cm,78kg,O型,左左,千葉,False
今岡　誠,阪神,0.133,23.0,30.0,30.0,4.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.133,0.2,0.333,-0.40,-0.33,2009.0,19000,内野手,13,35,1974/09/11,185cm,83kg,A型,右右,兵庫,False
梶谷　隆幸,横浜,0.128,22.0,44.0,39.0,5.0,1.0,2.0,1.0,1.0,0.0,10.0,4.0,0.0,0.15,0.231,0.381,0.64,0.85,2009.0,510,内野手,3,21,1988/08/28,180cm,75kg,A型,右左,島根,False
江藤　智,西武,0.128,20.0,44.0,39.0,5.0,0.0,1.0,0.0,3.0,1.0,10.0,1.0,0.0,0.209,0.179,0.389,0.77,0.93,2009.0,5000,内野手,21,39,1970/04/15,182cm,95kg,A型,右右,東京都,True
中西　健太,ソフトバンク,0.125,29.0,49.0,48.0,6.0,0.0,2.0,0.0,1.0,0.0,14.0,0.0,0.0,0.143,0.125,0.268,-0.59,-0.41,2009.0,1100,外野手,5,23,1986/04/10,178cm,85kg,A型,右右,滋賀,False
牧田　明久,楽天,0.125,37.0,24.0,24.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.125,0.167,0.292,-0.83,-0.72,2009.0,1300,外野手,9,27,1982/06/03,182cm,78kg,A型,右右,福井,False
神戸　拓光,ロッテ,0.125,9.0,18.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.176,0.125,0.301,-0.08,0.14,2009.0,1120,外野手,3,24,1985/02/23,191cm,98kg,A型,右左,茨城,False
辻　武史,ソフトバンク,0.125,23.0,16.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.125,0.125,0.25,-0.47,-0.25,2009.0,2100,外野手,12,30,1979/06/12,177cm,79kg,B型,右右,石川,False
礒部　公一,楽天,0.118,8.0,21.0,17.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.238,0.118,0.356,0.25,1.03,2009.0,4200,外野手,13,35,1974/03/12,174cm,82kg,A型,右左,広島,False
横川　史学,楽天,0.118,5.0,20.0,17.0,2.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,0.25,0.118,0.368,0.78,0.95,2009.0,1500,外野手,3,25,1984/12/03,186cm,90kg,B型,右左,千葉,False
矢野　謙次,巨人,0.111,6.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.111,0.111,0.222,-1.92,-1.80,2009.0,3800,外野手,7,29,1980/09/21,178cm,81kg,O型,右右,東京都,True
バルディリス,阪神,0.103,23.0,31.0,29.0,3.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.161,0.207,0.368,0.39,0.76,2009.0,1900,内野手,2,26,1983/01/05,188cm,87kg,不明,右右,ベネズエラ,True
坂田　遼,西武,0.1,5.0,13.0,10.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.308,0.1,0.408,0.52,0.86,2009.0,1000,外野手,1,23,1986/10/02,178cm,86kg,A型,右左,神奈川,False
福川　将和,ヤクルト,0.1,11.0,12.0,10.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.25,0.1,0.35,0.61,0.72,2009.0,3500,捕手,8,33,1976/12/29,177cm,86kg,O型,右右,大阪,False
黒羽根　利規,横浜,0.1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.2,-1.24,-0.99,2009.0,530,捕手,4,22,1987/06/02,178cm,80kg,A型,右右,神奈川,False
前田　章宏,中日,0.1,6.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.2,-1.24,-0.99,2009.0,630,捕手,8,26,1983/06/19,184cm,91kg,O型,右右,愛知,False
アギーラ,ソフトバンク,0.095,14.0,48.0,42.0,4.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,3.0,0.208,0.095,0.304,-0.68,-0.41,2009.0,5000,外野手,1,30,1979/02/23,180cm,90kg,不明,右右,アメリカ,True
西谷　尚徳,楽天,0.091,6.0,25.0,22.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,0.091,0.136,0.227,-0.50,-0.36,2009.0,700,内野手,5,27,1982/05/06,177cm,77kg,B型,右左,埼玉,False
中川　裕貴,中日,0.091,14.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.091,0.091,0.182,-2.72,-2.63,2009.0,530,外野手,6,24,1985/04/26,176cm,76kg,A型,右右,滋賀,False
田中　大二郎,巨人,0.083,5.0,14.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.214,0.083,0.298,0.08,0.22,2009.0,770,外野手,3,21,1988/04/29,179cm,83kg,A型,左左,神奈川,False
江川　智晃,ソフトバンク,0.083,6.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.083,0.083,0.167,-1.32,-1.10,2009.0,850,外野手,5,23,1986/10/31,180cm,84kg,B型,右右,三重,False
井上　一樹,中日,0.065,25.0,47.0,46.0,3.0,0.0,5.0,0.0,1.0,0.0,14.0,0.0,1.0,0.085,0.13,0.216,-1.29,-1.07,2009.0,7500,外野手,20,38,1971/07/25,184cm,93kg,A型,左左,鹿児島,False
井手　正太郎,ソフトバンク,0.056,8.0,21.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.056,0.056,0.111,-1.47,-1.26,2009.0,1300,外野手,8,26,1983/10/10,179cm,81kg,O型,右右,宮崎,False
小田　幸平,中日,0.042,24.0,27.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,0.077,0.042,0.119,-1.86,-1.29,2009.0,3100,捕手,12,32,1977/03/15,180cm,84kg,A型,右右,兵庫,False
森山　周,オリックス,0.0,34.0,12.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.083,0.0,0.083,-1.43,-1.01,2009.0,1600,内野手,4,28,1981/08/11,179cm,73kg,O型,右左,兵庫,False
野田　浩輔,西武,0.0,22.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.091,0.0,0.091,-1.99,-1.62,2009.0,1200,捕手,9,32,1977/12/04,180cm,90kg,A型,右右,熊本,False
下窪　陽介,横浜,0.0,7.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.78,-2.50,2009.0,1300,外野手,3,30,1979/01/21,175cm,78kg,B型,右右,鹿児島,False
加治前　竜一,巨人,0.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-3.56,-3.27,2009.0,1300,外野手,2,24,1985/04/06,175cm,78kg,A型,右右,奈良,False
高口　隆行,日本ハム,0.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.286,0.0,0.286,0.61,1.19,2009.0,1200,内野手,4,26,1983/08/23,180cm,78kg,B型,右右,東京都,True
金子　圭輔,ソフトバンク,0.0,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.74,-2.48,2009.0,800,内野手,6,24,1985/07/23,180cm,71kg,B型,右両,千葉,False
新井　良太,中日,0.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.52,2009.0,1200,内野手,4,26,1983/08/16,187cm,89kg,AB型,右右,広島,False
星　孝典,巨人,0.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.79,-2.54,2009.0,820,捕手,5,27,1982/05/04,176cm,81kg,B型,右右,宮城,False
柴田　講平,阪神,0.0,7.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.02,-0.05,2009.0,1000,外野手,1,23,1986/07/17,175cm,77kg,A型,左左,福岡,False
中村　悠平,ヤクルト,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.2,-0.62,-0.14,2009.0,550,捕手,1,19,1990/06/17,176cm,70kg,A型,右右,栃木,False
坂　克彦,阪神,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2009.0,800,内野手,6,24,1985/09/06,180cm,76kg,A型,右左,茨城,False
西川　明,中日,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.96,-3.94,2009.0,850,内野手,3,25,1984/04/02,175cm,72kg,O型,右左,三重,False
中村　公治,中日,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.333,0.0,0.333,1.41,1.71,2009.0,950,外野手,6,28,1981/05/06,185cm,83kg,AB型,右右,兵庫,False
岩崎　恭平,中日,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.70,1.53,2009.0,1200,内野手,1,23,1986/04/04,178cm,73kg,AB型,右左,神奈川,False
枡田　慎太郎,楽天,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.25,0.0,0.25,-0.07,0.45,2009.0,630,内野手,4,22,1987/07/08,178cm,80kg,AB型,右左,京都,False
高波　文一,オリックス,0.0,12.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30,0.72,2009.0,800,外野手,16,34,1975/11/03,174cm,72kg,A型,右右,熊本,False
庄田　隆弘,阪神,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.0,0.333,1.52,2.16,2009.0,950,外野手,6,30,1979/11/09,184cm,87kg,O型,左左,奈良,False
澤井　道久,中日,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.52,2009.0,1000,内野手,5,30,1979/06/25,175cm,74kg,O型,右左,京都,False
松本　高明,広島,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.80,-4.50,2009.0,950,内野手,7,25,1984/04/12,177cm,72kg,B型,右左,東京都,True
大塚　明,ロッテ,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2009.0,2400,外野手,16,34,1975/04/28,184cm,83kg,A型,右右,大分,False
井生　崇光,広島,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2009.0,900,外野手,11,28,1981/03/12,179cm,80kg,A型,右右,福岡,False
隠善　智也,巨人,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,2009.0,960,外野手,3,25,1984/06/05,174cm,73kg,不明,左左,広島,False
藤原　通,阪神,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.70,2009.0,1000,内野手,8,30,1979/06/18,181cm,82kg,A型,右右,兵庫,False
中尾　敏浩,ヤクルト,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2009.0,1000,外野手,2,27,1982/11/12,178cm,76kg,B型,右左,福岡,False
山本　芳彦,広島,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2009.0,600,内野手,8,26,1983/11/06,186cm,86kg,B型,右右,和歌山,False
清水　将海,中日,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.90,-0.81,2009.0,2000,捕手,13,34,1975/01/09,180cm,84kg,B型,右右,群馬,False
野中　信吾,横浜,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.90,-6.57,2009.0,1600,内野手,8,26,1983/09/24,168cm,70kg,A型,右両,佐賀,False
谷　哲也,中日,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43,2009.0,1050,内野手,2,24,1985/07/09,180cm,78kg,A型,右右,徳島,False
上田　剛史,ヤクルト,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.85,-5.54,2009.0,500,外野手,3,21,1988/10/02,179cm,73kg,B型,右左,岡山,False
